ID,order_ID,station_ID,material_ID,serialNo,batchNo,installedSpec,installedAt
ee4361ea-eec6-419d-801a-7cc802a8b82e,b0882eb1-ff1f-477b-90de-248635761897,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-744793,,,2026-06-02T19:43:00Z
ca94b515-5855-4e18-902e-e0e80c1e1090,b0882eb1-ff1f-477b-90de-248635761897,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T19:45:00Z
49925a43-cad2-4d43-ac55-d45c2b4737ec,b0882eb1-ff1f-477b-90de-248635761897,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T19:46:00Z
195de211-b461-4e8c-860e-436cdfc1a828,b0882eb1-ff1f-477b-90de-248635761897,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-903265,,EU,2026-06-02T19:47:00Z
c0ce4e79-4d95-4db4-920a-778715526dd2,34b8bd10-0d74-4ee0-a41a-5a6401609c75,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-494747,,"400V/5,5kW",2026-06-02T19:51:00Z
51023ea3-6582-47dd-b2a0-69c9a785c4c6,34b8bd10-0d74-4ee0-a41a-5a6401609c75,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-34101,,,2026-06-02T19:54:00Z
edaac0cc-9fa2-43d9-b5bf-3155af500cf7,34b8bd10-0d74-4ee0-a41a-5a6401609c75,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T19:56:00Z
64380d96-0f28-4a1d-9857-b9fd0dc0fa2d,34b8bd10-0d74-4ee0-a41a-5a6401609c75,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T19:58:00Z
44082a1d-34d7-4d6d-be1d-50e7c0995f76,34b8bd10-0d74-4ee0-a41a-5a6401609c75,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-891062,,10 bar,2026-06-02T20:00:00Z
f4bdede3-fde9-4ced-a25c-fce5ff7f7a9a,34b8bd10-0d74-4ee0-a41a-5a6401609c75,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-664058,,,2026-06-02T20:01:00Z
5a8b69e3-7e1a-4ba0-bf07-a6ed537d22a2,34b8bd10-0d74-4ee0-a41a-5a6401609c75,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T20:03:00Z
ff869461-671f-4c10-ac89-9818c1b5391d,34b8bd10-0d74-4ee0-a41a-5a6401609c75,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T20:04:00Z
100104ed-8840-4082-aa8c-2104ee6381f2,34b8bd10-0d74-4ee0-a41a-5a6401609c75,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-596520,,EU,2026-06-02T20:05:00Z
8e0d7d7b-3344-443e-8eb7-5c89917d895e,356db0dd-e549-4a23-b1a8-a48dfbd33c22,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-588899,,"400V/5,5kW",2026-06-02T20:09:00Z
786a8605-6a1c-41f0-8f23-ee3a4df42b50,356db0dd-e549-4a23-b1a8-a48dfbd33c22,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-79946,,,2026-06-02T20:12:00Z
a28fea01-f9fe-4550-848a-c055d1ed91be,356db0dd-e549-4a23-b1a8-a48dfbd33c22,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T20:14:00Z
dbde4ae6-c6a1-42e8-bde7-1ddd766de890,356db0dd-e549-4a23-b1a8-a48dfbd33c22,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T20:16:00Z
4f301740-21ba-4504-97ba-fe1513bacb45,356db0dd-e549-4a23-b1a8-a48dfbd33c22,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-780233,,10 bar,2026-06-02T20:18:00Z
5302737e-1f4b-4a4e-a38f-fb943c1c9d5b,356db0dd-e549-4a23-b1a8-a48dfbd33c22,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-476710,,,2026-06-02T20:19:00Z
f68dc8f8-ccd7-4b3b-9e8b-9f2a7486f6fc,356db0dd-e549-4a23-b1a8-a48dfbd33c22,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T20:21:00Z
f9b07f28-5055-4bf8-9bb9-e6bdc851c3e3,356db0dd-e549-4a23-b1a8-a48dfbd33c22,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T20:22:00Z
cb3242a3-c6aa-417b-85a1-f2e08852d5c2,356db0dd-e549-4a23-b1a8-a48dfbd33c22,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-423404,,EU,2026-06-02T20:23:00Z
78be7ba9-448f-478f-b17f-ab6ad972ffd7,d47ba674-acca-4fc6-947a-457d2d9ab040,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-150871,,"400V/5,5kW",2026-06-02T20:27:00Z
5bc1a76d-413f-4eab-8789-ffe8c730d922,d47ba674-acca-4fc6-947a-457d2d9ab040,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-10836,,,2026-06-02T20:30:00Z
f259c166-31c1-4296-ae4d-9b57d89b989f,d47ba674-acca-4fc6-947a-457d2d9ab040,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T20:32:00Z
b1cbf442-c402-42e5-a53d-183a575974eb,d47ba674-acca-4fc6-947a-457d2d9ab040,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T20:34:00Z
65666030-43ef-4fef-9468-dfab5ea4ec42,d47ba674-acca-4fc6-947a-457d2d9ab040,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-532424,,10 bar,2026-06-02T20:36:00Z
eb0b0de7-9bd1-4669-8806-cee59ad12066,d47ba674-acca-4fc6-947a-457d2d9ab040,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-244170,,,2026-06-02T20:37:00Z
af85f4e0-46c4-4a98-ad3e-ae86ba075202,d47ba674-acca-4fc6-947a-457d2d9ab040,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T20:39:00Z
2dbbc4b1-1fb8-498d-8df4-d16b3dc7d3c5,d47ba674-acca-4fc6-947a-457d2d9ab040,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T20:40:00Z
ac690ccb-718b-4c75-a014-f58109dde171,d47ba674-acca-4fc6-947a-457d2d9ab040,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-983472,,US,2026-06-02T20:41:00Z
694e42b2-1b07-47e7-b5f1-4ba2daf43e15,01e27621-38ac-4ff7-8a5f-1c8badb639b8,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-524965,,"400V/5,5kW",2026-06-02T20:45:00Z
f387da96-b46a-41c3-adf5-b096b0d22868,01e27621-38ac-4ff7-8a5f-1c8badb639b8,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-59710,,,2026-06-02T20:48:00Z
902e2127-6c59-4b16-9229-21c094465d18,01e27621-38ac-4ff7-8a5f-1c8badb639b8,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T20:50:00Z
b8f2126e-d420-487d-ab3c-b7d53ecd1d34,01e27621-38ac-4ff7-8a5f-1c8badb639b8,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T20:52:00Z
e44159e4-d807-4be3-a367-a62f8a6a9a3c,01e27621-38ac-4ff7-8a5f-1c8badb639b8,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-495490,,10 bar,2026-06-02T20:54:00Z
d9b68e10-4ad8-46cc-842d-db9ce277ce2f,01e27621-38ac-4ff7-8a5f-1c8badb639b8,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-679549,,,2026-06-02T20:55:00Z
704ac57d-3897-45b0-adb9-415d1b551dd4,01e27621-38ac-4ff7-8a5f-1c8badb639b8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T20:57:00Z
33aee827-a90b-4b93-b493-d1f67c1f9057,01e27621-38ac-4ff7-8a5f-1c8badb639b8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T20:58:00Z
fc7bcb6d-dffa-466e-a264-dc0a69e87d3b,01e27621-38ac-4ff7-8a5f-1c8badb639b8,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-599127,,EU,2026-06-02T20:59:00Z
3450dfd8-faf7-48b0-a794-b0f85bf51b5c,4ec19516-cb69-4b11-8497-5ac87a789cb5,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-734565,,"400V/5,5kW",2026-06-02T21:03:00Z
c48d044f-5ad6-4a6a-9056-6675d62dd612,4ec19516-cb69-4b11-8497-5ac87a789cb5,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-90460,,,2026-06-02T21:06:00Z
6e418ea2-300c-4a06-96c8-44a1156b9ee9,4ec19516-cb69-4b11-8497-5ac87a789cb5,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T21:08:00Z
f1579bcc-eeb5-4901-ae56-4cd5bd5569dc,4ec19516-cb69-4b11-8497-5ac87a789cb5,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T21:10:00Z
2a376bcc-a28d-448b-ac55-2f7ca1d487ce,4ec19516-cb69-4b11-8497-5ac87a789cb5,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-724540,,10 bar,2026-06-02T21:12:00Z
4c387d2f-a80a-494a-a8ca-7fea8b57c1b1,4ec19516-cb69-4b11-8497-5ac87a789cb5,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-515973,,,2026-06-02T21:13:00Z
466ed4f1-7bd6-4ef7-b4d5-00b76327e105,4ec19516-cb69-4b11-8497-5ac87a789cb5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T21:15:00Z
2da384d1-022a-4887-9bfd-39aff5f4cd77,4ec19516-cb69-4b11-8497-5ac87a789cb5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T21:16:00Z
fe47d771-d2c2-41e7-aded-7a93e04262e2,4ec19516-cb69-4b11-8497-5ac87a789cb5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-911131,,EU,2026-06-02T21:17:00Z
634329db-4778-44bc-bb74-d7c88c623646,66fac5e4-a14e-4938-a536-28baf07a08ae,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-354533,,"400V/5,5kW",2026-06-02T21:21:00Z
d4187490-9052-44ca-931c-2cd5116f2d1a,66fac5e4-a14e-4938-a536-28baf07a08ae,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-84967,,,2026-06-02T21:24:00Z
32b59ba9-c753-43b7-b13a-ad35194f7361,66fac5e4-a14e-4938-a536-28baf07a08ae,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T21:26:00Z
a8c307b7-6b4b-4a91-96cb-4bb20f5bc958,66fac5e4-a14e-4938-a536-28baf07a08ae,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T21:28:00Z
7e136792-a77d-45a0-8fcc-69ae82734b6d,66fac5e4-a14e-4938-a536-28baf07a08ae,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-646417,,10 bar,2026-06-02T21:30:00Z
a3c18904-df26-4abe-a6c7-d728b1e2aff9,66fac5e4-a14e-4938-a536-28baf07a08ae,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-277820,,,2026-06-02T21:31:00Z
f034cac0-8f79-43e5-8439-248d22fb6dcd,66fac5e4-a14e-4938-a536-28baf07a08ae,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T21:33:00Z
dc1ea24b-26a0-4369-8810-752a0cb67f86,66fac5e4-a14e-4938-a536-28baf07a08ae,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T21:34:00Z
52d970d6-9d95-4f12-ba77-945469c64cd8,66fac5e4-a14e-4938-a536-28baf07a08ae,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-818605,,EU,2026-06-02T21:35:00Z
c4545f1b-0700-4750-a2da-0845eea25094,e68538a8-ddb2-4095-a4a2-00456c126bd5,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-219420,,"400V/5,5kW",2026-06-02T21:39:00Z
5cf752c1-b7fc-49c0-8108-755ab94ae355,e68538a8-ddb2-4095-a4a2-00456c126bd5,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-83905,,,2026-06-02T21:42:00Z
0731ec2c-1031-4aaf-9090-865306f8be13,e68538a8-ddb2-4095-a4a2-00456c126bd5,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T21:44:00Z
0ff77eaa-dd7a-49de-8f47-9bb5331583b8,e68538a8-ddb2-4095-a4a2-00456c126bd5,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T21:46:00Z
204ecf02-815a-424d-afcd-dbcaf5ba4264,e68538a8-ddb2-4095-a4a2-00456c126bd5,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-309505,,10 bar,2026-06-02T21:48:00Z
c9745a5d-6d9c-49e7-b62b-94604509730e,e68538a8-ddb2-4095-a4a2-00456c126bd5,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-720995,,,2026-06-02T21:49:00Z
4e09c8fb-418a-487b-a672-01569bf25a3e,e68538a8-ddb2-4095-a4a2-00456c126bd5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T21:51:00Z
6c02e4ad-e013-4002-8ed5-517c3a137b58,e68538a8-ddb2-4095-a4a2-00456c126bd5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T21:52:00Z
df636e92-4428-47c6-bee3-325583c8c886,e68538a8-ddb2-4095-a4a2-00456c126bd5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-672133,,US,2026-06-02T21:53:00Z
4864ee00-2784-4311-b705-7bdbc794e889,2c525e71-2db7-45c8-8ee1-b66eef303cec,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-371306,,"400V/5,5kW",2026-06-02T21:57:00Z
072366b3-e609-4439-b00e-1817cc84cb75,2c525e71-2db7-45c8-8ee1-b66eef303cec,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-39098,,,2026-06-02T22:00:00Z
9460a7c6-5dda-408e-8c6b-0714cb57906a,2c525e71-2db7-45c8-8ee1-b66eef303cec,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T22:02:00Z
f2be581e-20eb-4195-b717-463b5ccc4cf8,2c525e71-2db7-45c8-8ee1-b66eef303cec,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T22:04:00Z
48f0cdc2-d890-44f6-b845-a667298e4d36,2c525e71-2db7-45c8-8ee1-b66eef303cec,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-635482,,10 bar,2026-06-02T22:06:00Z
947c8abd-628f-4a8a-adbf-a282ef3ac275,2c525e71-2db7-45c8-8ee1-b66eef303cec,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-883132,,,2026-06-02T22:07:00Z
42bd1ebf-1392-488e-9931-06d59499dcf2,2c525e71-2db7-45c8-8ee1-b66eef303cec,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T22:09:00Z
a8f215d1-c299-4cd7-96cd-7d86cc65bf97,2c525e71-2db7-45c8-8ee1-b66eef303cec,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T22:10:00Z
9c58eb73-4f4d-4b9f-954b-399f07af389f,2c525e71-2db7-45c8-8ee1-b66eef303cec,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-643998,,EU,2026-06-02T22:11:00Z
42abb7b9-22ef-473f-90da-030037b15cc4,2809e726-9ca7-4264-9647-d2a15d032186,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-130610,,"400V/5,5kW",2026-06-02T22:15:00Z
d4f345c6-2f36-4b90-8fb1-93b1a7c70a5a,2809e726-9ca7-4264-9647-d2a15d032186,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-90492,,,2026-06-02T22:18:00Z
69ebf679-e25b-415f-bb1f-076859209d3d,2809e726-9ca7-4264-9647-d2a15d032186,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-883,,2026-06-02T22:20:00Z
6cfb7bb8-1e14-435c-8ddd-d18594fe4bca,2809e726-9ca7-4264-9647-d2a15d032186,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T22:22:00Z
03867b61-7739-4888-b4c1-c82b18516de8,2809e726-9ca7-4264-9647-d2a15d032186,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-306909,,10 bar,2026-06-02T22:24:00Z
2b7af59d-ae3e-431d-9a59-d86db4ddf097,2809e726-9ca7-4264-9647-d2a15d032186,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-571413,,,2026-06-02T22:25:00Z
c5a350dc-6c73-441a-874c-bf14fd10dec1,2809e726-9ca7-4264-9647-d2a15d032186,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T22:27:00Z
f969be12-74ea-429c-9cb3-15fec1fc4f24,2809e726-9ca7-4264-9647-d2a15d032186,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T22:28:00Z
8632ec76-2ba4-40c0-b3c7-92da8d8078cf,2809e726-9ca7-4264-9647-d2a15d032186,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-720970,,EU,2026-06-02T22:29:00Z
6e566b08-0d49-48c8-96a6-b996ea066ccb,069c9fac-b5c5-4e69-a162-20bd51866528,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-776604,,"400V/5,5kW",2026-06-02T22:33:00Z
713d3c73-ee2d-4d36-8297-5900ca2ccd8e,069c9fac-b5c5-4e69-a162-20bd51866528,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-32706,,,2026-06-02T22:36:00Z
a123b42b-4d61-42d6-8d20-bb1044eb701a,069c9fac-b5c5-4e69-a162-20bd51866528,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T22:38:00Z
b75c0ce2-826e-40aa-91e4-c6ca016c464a,069c9fac-b5c5-4e69-a162-20bd51866528,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T22:40:00Z
b6f476f9-5420-448e-9f05-a9eb797b9036,069c9fac-b5c5-4e69-a162-20bd51866528,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-681868,,10 bar,2026-06-02T22:42:00Z
c30a6dc6-290f-4ef8-956a-cbe2d1b666d3,069c9fac-b5c5-4e69-a162-20bd51866528,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-274971,,,2026-06-02T22:43:00Z
35bb7edf-11e2-489b-8f62-1df0bab6d599,069c9fac-b5c5-4e69-a162-20bd51866528,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T22:45:00Z
f5666a69-1d1a-4af8-904d-0bf9d28b47bd,069c9fac-b5c5-4e69-a162-20bd51866528,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T22:46:00Z
af659d72-78a5-471f-912f-f6abf735c87e,069c9fac-b5c5-4e69-a162-20bd51866528,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-613426,,EU,2026-06-02T22:47:00Z
8405fba7-ef9f-4d8c-bc1e-1e2abea72d78,b178f568-63b1-4277-a2bb-d3daffb9f689,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-375581,,"400V/5,5kW",2026-06-02T22:51:00Z
8aeeba4c-a528-4a72-8197-f052c1fa04e4,b178f568-63b1-4277-a2bb-d3daffb9f689,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-55688,,,2026-06-02T22:54:00Z
58fdd953-c8c1-4278-aeb7-934177c4df24,b178f568-63b1-4277-a2bb-d3daffb9f689,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T22:56:00Z
dd01cca8-2626-4d0d-b2c9-285ad47a9f87,b178f568-63b1-4277-a2bb-d3daffb9f689,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T22:58:00Z
bc53bbee-25c4-4d60-acdd-1ffd7dfa22e0,b178f568-63b1-4277-a2bb-d3daffb9f689,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-956401,,10 bar,2026-06-02T23:00:00Z
204e290f-4203-4cd2-a4f0-7b173abbd3c4,b178f568-63b1-4277-a2bb-d3daffb9f689,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-191208,,,2026-06-02T23:01:00Z
c421588f-7177-4b6c-b68f-fe55a6c2142e,b178f568-63b1-4277-a2bb-d3daffb9f689,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T23:03:00Z
695fd3e9-0b9a-4659-a0fe-169c4fcbc76a,b178f568-63b1-4277-a2bb-d3daffb9f689,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T23:04:00Z
132a0d74-a9b4-489c-a212-48227f91212a,b178f568-63b1-4277-a2bb-d3daffb9f689,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-560398,,US,2026-06-02T23:05:00Z
1864b295-7910-46f5-953e-e6ca516fcec6,c30afc32-cdcd-4a86-ab72-b3b45fa76ed8,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-573947,,"400V/5,5kW",2026-06-02T23:09:00Z
